Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-27T00:00+02:00;2025-05-28T00:00+02:00;2025-05-27;Totalt i retning Bodø;1002;100,0;24;24;0;1;99,90;790;211;82;90;8;31;29;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-27T00:00+02:00;2025-05-28T00:00+02:00;2025-05-27;Totalt i retning Ørnes;989;100,0;24;24;0;1;99,90;806;182;65;82;11;24;24;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-27T00:00+02:00;2025-05-28T00:00+02:00;2025-05-27;Totalt;1991;100,0;24;24;0;2;99,90;1596;393;147;172;19;55;53;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-28T00:00+02:00;2025-05-29T00:00+02:00;2025-05-28;1;1095;100,0;24;24;0;0;100,00;891;204;68;97;10;29;29;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-28T00:00+02:00;2025-05-29T00:00+02:00;2025-05-28;2;1430;100,0;24;24;0;0;100,00;1172;258;77;141;12;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-28T00:00+02:00;2025-05-29T00:00+02:00;2025-05-28;Totalt i retning Bodø;1094;100,0;24;24;0;0;100,00;890;204;68;97;10;29;29;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-28T00:00+02:00;2025-05-29T00:00+02:00;2025-05-28;Totalt i retning Ørnes;1431;100,0;24;24;0;0;100,00;1173;258;77;141;12;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-28T00:00+02:00;2025-05-29T00:00+02:00;2025-05-28;Totalt;2525;100,0;24;24;0;0;100,00;2063;462;145;238;22;57;57;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-29T00:00+02:00;2025-05-30T00:00+02:00;2025-05-29;1;875;100,0;24;24;0;1;99,89;749;125;63;47;2;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-29T00:00+02:00;2025-05-30T00:00+02:00;2025-05-29;2;1150;100,0;24;24;0;2;99,83;1004;144;50;75;6;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-29T00:00+02:00;2025-05-30T00:00+02:00;2025-05-29;Totalt i retning Bodø;879;100,0;24;24;0;1;99,89;750;128;64;47;4;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-29T00:00+02:00;2025-05-30T00:00+02:00;2025-05-29;Totalt i retning Ørnes;1146;100,0;24;24;0;2;99,83;1003;141;49;75;4;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-29T00:00+02:00;2025-05-30T00:00+02:00;2025-05-29;Totalt;2025;100,0;24;24;0;3;99,85;1753;269;113;122;8;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-30T00:00+02:00;2025-05-31T00:00+02:00;2025-05-30;1;1117;100,0;24;24;0;1;99,91;885;231;90;107;9;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-30T00:00+02:00;2025-05-31T00:00+02:00;2025-05-30;2;1374;100,0;24;24;0;1;99,93;1142;231;72;129;9;21;21;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-30T00:00+02:00;2025-05-31T00:00+02:00;2025-05-30;Totalt i retning Bodø;1121;100,0;24;24;0;1;99,91;889;231;90;107;9;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-30T00:00+02:00;2025-05-31T00:00+02:00;2025-05-30;Totalt i retning Ørnes;1370;100,0;24;24;0;1;99,93;1138;231;72;129;9;21;21;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-30T00:00+02:00;2025-05-31T00:00+02:00;2025-05-30;Totalt;2491;100,0;24;24;0;2;99,92;2027;462;162;236;18;46;46;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-31T00:00+02:00;2025-06-01T00:00+02:00;2025-05-31;1;992;100,0;24;24;0;0;100,00;849;143;69;68;3;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-31T00:00+02:00;2025-06-01T00:00+02:00;2025-05-31;2;968;100,0;24;24;0;0;100,00;842;126;60;59;3;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-31T00:00+02:00;2025-06-01T00:00+02:00;2025-05-31;Totalt i retning Bodø;992;100,0;24;24;0;0;100,00;849;143;69;68;3;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-31T00:00+02:00;2025-06-01T00:00+02:00;2025-05-31;Totalt i retning Ørnes;968;100,0;24;24;0;0;100,00;842;126;60;59;3;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-31T00:00+02:00;2025-06-01T00:00+02:00;2025-05-31;Totalt;1960;100,0;24;24;0;0;100,00;1691;269;129;127;6;7;7;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-01T00:00+02:00;2025-06-02T00:00+02:00;2025-06-01;1;1806;100,0;24;24;0;0;100,00;1581;225;90;123;9;3;2;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-01T00:00+02:00;2025-06-02T00:00+02:00;2025-06-01;2;969;100,0;24;24;0;0;100,00;840;129;74;47;3;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-01T00:00+02:00;2025-06-02T00:00+02:00;2025-06-01;Totalt i retning Bodø;1809;100,0;24;24;0;0;100,00;1583;226;90;124;9;3;2;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-01T00:00+02:00;2025-06-02T00:00+02:00;2025-06-01;Totalt i retning Ørnes;966;100,0;24;24;0;0;100,00;838;128;74;46;3;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-01T00:00+02:00;2025-06-02T00:00+02:00;2025-06-01;Totalt;2775;100,0;24;24;0;0;100,00;2421;354;164;170;12;8;7;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-02T00:00+02:00;2025-06-03T00:00+02:00;2025-06-02;1;1083;100,0;24;24;0;0;100,00;851;232;103;79;22;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-02T00:00+02:00;2025-06-03T00:00+02:00;2025-06-02;2;1021;100,0;24;24;0;0;100,00;800;221;95;69;23;34;34;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-02T00:00+02:00;2025-06-03T00:00+02:00;2025-06-02;Totalt i retning Bodø;1084;100,0;24;24;0;0;100,00;852;232;103;79;22;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-02T00:00+02:00;2025-06-03T00:00+02:00;2025-06-02;Totalt i retning Ørnes;1020;100,0;24;24;0;0;100,00;799;221;95;69;23;34;34;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-02T00:00+02:00;2025-06-03T00:00+02:00;2025-06-02;Totalt;2104;100,0;24;24;0;0;100,00;1651;453;198;148;45;62;62;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-03T00:00+02:00;2025-06-04T00:00+02:00;2025-06-03;1;1017;100,0;24;24;0;0;100,00;794;223;82;84;22;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-03T00:00+02:00;2025-06-04T00:00+02:00;2025-06-03;2;1155;100,0;24;24;0;3;99,74;893;259;108;94;24;33;33;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-03T00:00+02:00;2025-06-04T00:00+02:00;2025-06-03;Totalt i retning Bodø;1015;100,0;24;24;0;0;100,00;793;222;81;84;22;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-03T00:00+02:00;2025-06-04T00:00+02:00;2025-06-03;Totalt i retning Ørnes;1157;100,0;24;24;0;3;99,74;894;260;109;94;24;33;33;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-03T00:00+02:00;2025-06-04T00:00+02:00;2025-06-03;Totalt;2172;100,0;24;24;0;3;99,86;1687;482;190;178;46;68;68;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-04T00:00+02:00;2025-06-05T00:00+02:00;2025-06-04;1;1155;100,0;24;24;0;1;99,91;925;229;77;93;30;29;29;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-04T00:00+02:00;2025-06-05T00:00+02:00;2025-06-04;2;1141;100,0;24;24;0;0;100,00;896;245;79;105;33;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-04T00:00+02:00;2025-06-05T00:00+02:00;2025-06-04;Totalt i retning Bodø;1157;100,0;24;24;0;1;99,91;927;229;77;93;30;29;29;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-04T00:00+02:00;2025-06-05T00:00+02:00;2025-06-04;Totalt i retning Ørnes;1139;100,0;24;24;0;0;100,00;894;245;79;105;33;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-04T00:00+02:00;2025-06-05T00:00+02:00;2025-06-04;Totalt;2296;100,0;24;24;0;1;99,96;1821;474;156;198;63;57;57;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-05T00:00+02:00;2025-06-06T00:00+02:00;2025-06-05;1;1118;100,0;24;24;0;1;99,91;867;250;105;89;28;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-05T00:00+02:00;2025-06-06T00:00+02:00;2025-06-05;2;1223;100,0;24;24;0;0;100,00;972;251;104;97;22;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-05T00:00+02:00;2025-06-06T00:00+02:00;2025-06-05;Totalt i retning Bodø;1122;100,0;24;24;0;1;99,91;871;250;105;89;28;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-05T00:00+02:00;2025-06-06T00:00+02:00;2025-06-05;Totalt i retning Ørnes;1219;100,0;24;24;0;0;100,00;968;251;104;97;22;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-05T00:00+02:00;2025-06-06T00:00+02:00;2025-06-05;Totalt;2341;100,0;24;24;0;1;99,96;1839;501;209;186;50;56;56;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-06T00:00+02:00;2025-06-07T00:00+02:00;2025-06-06;1;1179;100,0;24;24;0;0;100,00;918;261;102;105;28;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-06T00:00+02:00;2025-06-07T00:00+02:00;2025-06-06;2;1751;100,0;24;24;0;1;99,94;1407;343;113;179;27;24;24;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-06T00:00+02:00;2025-06-07T00:00+02:00;2025-06-06;Totalt i retning Bodø;1180;100,0;24;24;0;0;100,00;919;261;102;105;28;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-06T00:00+02:00;2025-06-07T00:00+02:00;2025-06-06;Totalt i retning Ørnes;1750;100,0;24;24;0;1;99,94;1406;343;113;179;27;24;24;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-06T00:00+02:00;2025-06-07T00:00+02:00;2025-06-06;Totalt;2930;100,0;24;24;0;1;99,97;2325;604;215;284;55;50;50;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-07T00:00+02:00;2025-06-08T00:00+02:00;2025-06-07;1;943;100,0;24;24;0;0;100,00;805;138;77;49;8;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-07T00:00+02:00;2025-06-08T00:00+02:00;2025-06-07;2;1165;100,0;24;24;0;0;100,00;983;182;105;68;6;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-07T00:00+02:00;2025-06-08T00:00+02:00;2025-06-07;Totalt i retning Bodø;948;100,0;24;24;0;0;100,00;807;141;77;51;9;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-07T00:00+02:00;2025-06-08T00:00+02:00;2025-06-07;Totalt i retning Ørnes;1160;100,0;24;24;0;0;100,00;981;179;105;66;5;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-07T00:00+02:00;2025-06-08T00:00+02:00;2025-06-07;Totalt;2108;100,0;24;24;0;0;100,00;1788;320;182;117;14;7;7;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-08T00:00+02:00;2025-06-09T00:00+02:00;2025-06-08;1;1142;100,0;24;24;0;0;100,00;1001;141;80;56;2;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-08T00:00+02:00;2025-06-09T00:00+02:00;2025-06-08;2;1117;100,0;24;24;0;1;99,91;961;155;102;47;2;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-08T00:00+02:00;2025-06-09T00:00+02:00;2025-06-08;Totalt i retning Bodø;1143;100,0;24;24;0;0;100,00;1002;141;80;56;2;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-08T00:00+02:00;2025-06-09T00:00+02:00;2025-06-08;Totalt i retning Ørnes;1116;100,0;24;24;0;1;99,91;960;155;102;47;2;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-08T00:00+02:00;2025-06-09T00:00+02:00;2025-06-08;Totalt;2259;100,0;24;24;0;1;99,96;1962;296;182;103;4;7;7;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-09T00:00+02:00;2025-06-10T00:00+02:00;2025-06-09;1;1743;100,0;24;24;0;0;100,00;1448;295;109;166;14;6;6;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-09T00:00+02:00;2025-06-10T00:00+02:00;2025-06-09;2;970;100,0;24;24;0;0;100,00;805;165;91;53;7;14;13;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-09T00:00+02:00;2025-06-10T00:00+02:00;2025-06-09;Totalt i retning Bodø;1744;100,0;24;24;0;0;100,00;1449;295;109;166;14;6;6;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-09T00:00+02:00;2025-06-10T00:00+02:00;2025-06-09;Totalt i retning Ørnes;969;100,0;24;24;0;0;100,00;804;165;91;53;7;14;13;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-09T00:00+02:00;2025-06-10T00:00+02:00;2025-06-09;Totalt;2713;100,0;24;24;0;0;100,00;2253;460;200;219;21;20;19;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-10T00:00+02:00;2025-06-11T00:00+02:00;2025-06-10;1;1188;100,0;24;24;0;1;99,92;956;231;98;86;15;32;30;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-10T00:00+02:00;2025-06-11T00:00+02:00;2025-06-10;2;1175;100,0;24;24;0;1;99,91;929;245;104;104;14;23;23;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-10T00:00+02:00;2025-06-11T00:00+02:00;2025-06-10;Totalt i retning Bodø;1188;100,0;24;24;0;1;99,92;955;232;98;86;15;33;31;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-10T00:00+02:00;2025-06-11T00:00+02:00;2025-06-10;Totalt i retning Ørnes;1175;100,0;24;24;0;1;99,91;930;244;104;104;14;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-10T00:00+02:00;2025-06-11T00:00+02:00;2025-06-10;Totalt;2363;100,0;24;24;0;2;99,92;1885;476;202;190;29;55;53;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-11T00:00+02:00;2025-06-12T00:00+02:00;2025-06-11;1;1190;100,0;24;24;0;3;99,75;924;263;119;102;12;30;30;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-11T00:00+02:00;2025-06-12T00:00+02:00;2025-06-11;2;1197;100,0;24;24;0;0;100,00;933;264;112;107;12;33;33;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-11T00:00+02:00;2025-06-12T00:00+02:00;2025-06-11;Totalt i retning Bodø;1194;100,0;24;24;0;2;99,83;929;263;119;102;12;30;30;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-11T00:00+02:00;2025-06-12T00:00+02:00;2025-06-11;Totalt i retning Ørnes;1193;100,0;24;24;0;1;99,92;928;264;112;107;12;33;33;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-11T00:00+02:00;2025-06-12T00:00+02:00;2025-06-11;Totalt;2387;100,0;24;24;0;3;99,87;1857;527;231;209;24;63;63;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-12T00:00+02:00;2025-06-13T00:00+02:00;2025-06-12;1;1257;100,0;24;24;0;5;99,60;988;264;109;104;19;32;31;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-12T00:00+02:00;2025-06-13T00:00+02:00;2025-06-12;2;1364;100,0;24;24;0;0;100,00;1066;298;141;103;16;38;38;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-12T00:00+02:00;2025-06-13T00:00+02:00;2025-06-12;Totalt i retning Bodø;1263;100,0;24;24;0;5;99,60;993;265;110;104;19;32;31;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-12T00:00+02:00;2025-06-13T00:00+02:00;2025-06-12;Totalt i retning Ørnes;1358;100,0;24;24;0;0;100,00;1061;297;140;103;16;38;38;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-12T00:00+02:00;2025-06-13T00:00+02:00;2025-06-12;Totalt;2621;100,0;24;24;0;5;99,81;2054;562;250;207;35;70;69;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-13T00:00+02:00;2025-06-14T00:00+02:00;2025-06-13;1;1245;100,0;24;24;0;0;100,00;983;262;102;107;18;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-13T00:00+02:00;2025-06-14T00:00+02:00;2025-06-13;2;1672;100,0;24;24;0;1;99,94;1345;326;136;145;17;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-13T00:00+02:00;2025-06-14T00:00+02:00;2025-06-13;Totalt i retning Bodø;1244;100,0;24;24;0;0;100,00;982;262;102;107;18;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-13T00:00+02:00;2025-06-14T00:00+02:00;2025-06-13;Totalt i retning Ørnes;1673;100,0;24;24;0;1;99,94;1346;326;136;145;17;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-13T00:00+02:00;2025-06-14T00:00+02:00;2025-06-13;Totalt;2917;100,0;24;24;0;1;99,97;2328;588;238;252;35;63;63;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-14T00:00+02:00;2025-06-15T00:00+02:00;2025-06-14;1;964;100,0;24;24;0;0;100,00;805;159;96;51;7;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-14T00:00+02:00;2025-06-15T00:00+02:00;2025-06-14;2;1021;100,0;24;24;0;1;99,90;856;164;100;57;7;0;0;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-14T00:00+02:00;2025-06-15T00:00+02:00;2025-06-14;Totalt i retning Bodø;968;100,0;24;24;0;0;100,00;810;158;96;51;7;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-14T00:00+02:00;2025-06-15T00:00+02:00;2025-06-14;Totalt i retning Ørnes;1017;100,0;24;24;0;1;99,90;851;165;100;57;7;1;1;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-14T00:00+02:00;2025-06-15T00:00+02:00;2025-06-14;Totalt;1985;100,0;24;24;0;1;99,95;1661;323;196;108;14;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-15T00:00+02:00;2025-06-16T00:00+02:00;2025-06-15;1;1619;100,0;24;24;0;1;99,94;1415;203;74;109;15;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-15T00:00+02:00;2025-06-16T00:00+02:00;2025-06-15;2;1193;100,0;24;24;0;0;100,00;1015;178;110;48;7;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-15T00:00+02:00;2025-06-16T00:00+02:00;2025-06-15;Totalt i retning Bodø;1619;100,0;24;24;0;0;100,00;1417;202;74;108;15;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-15T00:00+02:00;2025-06-16T00:00+02:00;2025-06-15;Totalt i retning Ørnes;1193;100,0;24;24;0;1;99,92;1013;179;110;49;7;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-15T00:00+02:00;2025-06-16T00:00+02:00;2025-06-15;Totalt;2812;100,0;24;24;0;1;99,96;2430;381;184;157;22;18;18;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-16T00:00+02:00;2025-06-17T00:00+02:00;2025-06-16;1;1193;100,0;24;24;0;0;100,00;968;225;82;87;16;40;40;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-16T00:00+02:00;2025-06-17T00:00+02:00;2025-06-16;2;1182;100,0;24;24;0;0;100,00;908;274;133;91;15;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-16T00:00+02:00;2025-06-17T00:00+02:00;2025-06-16;Totalt i retning Bodø;1194;100,0;24;24;0;0;100,00;969;225;82;87;16;40;40;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-16T00:00+02:00;2025-06-17T00:00+02:00;2025-06-16;Totalt i retning Ørnes;1181;100,0;24;24;0;0;100,00;907;274;133;91;15;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-16T00:00+02:00;2025-06-17T00:00+02:00;2025-06-16;Totalt;2375;100,0;24;24;0;0;100,00;1876;499;215;178;31;75;75;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-17T00:00+02:00;2025-06-18T00:00+02:00;2025-06-17;1;1103;100,0;24;24;0;1;99,91;847;255;112;96;12;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-17T00:00+02:00;2025-06-18T00:00+02:00;2025-06-17;2;1113;100,0;24;24;0;1;99,91;851;261;111;105;14;31;31;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-17T00:00+02:00;2025-06-18T00:00+02:00;2025-06-17;Totalt i retning Bodø;1100;100,0;24;24;0;1;99,91;844;255;112;96;12;35;35;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-17T00:00+02:00;2025-06-18T00:00+02:00;2025-06-17;Totalt i retning Ørnes;1116;100,0;24;24;0;1;99,91;854;261;111;105;14;31;31;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-17T00:00+02:00;2025-06-18T00:00+02:00;2025-06-17;Totalt;2216;100,0;24;24;0;2;99,91;1698;516;223;201;26;66;66;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-18T00:00+02:00;2025-06-19T00:00+02:00;2025-06-18;1;1075;100,0;24;24;0;0;100,00;873;202;74;85;10;33;33;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-18T00:00+02:00;2025-06-19T00:00+02:00;2025-06-18;2;1144;100,0;24;24;0;0;100,00;908;236;103;89;14;30;30;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-18T00:00+02:00;2025-06-19T00:00+02:00;2025-06-18;Totalt i retning Bodø;1079;100,0;24;24;0;0;100,00;876;203;74;86;10;33;33;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-18T00:00+02:00;2025-06-19T00:00+02:00;2025-06-18;Totalt i retning Ørnes;1140;100,0;24;24;0;0;100,00;905;235;103;88;14;30;30;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-18T00:00+02:00;2025-06-19T00:00+02:00;2025-06-18;Totalt;2219;100,0;24;24;0;0;100,00;1781;438;177;174;24;63;63;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-19T00:00+02:00;2025-06-20T00:00+02:00;2025-06-19;1;1277;100,0;24;24;0;0;100,00;1029;248;107;93;14;34;34;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-19T00:00+02:00;2025-06-20T00:00+02:00;2025-06-19;2;1363;100,0;24;24;0;0;100,00;1085;278;129;102;13;34;34;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-19T00:00+02:00;2025-06-20T00:00+02:00;2025-06-19;Totalt i retning Bodø;1278;100,0;24;24;0;0;100,00;1030;248;107;93;14;34;34;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-19T00:00+02:00;2025-06-20T00:00+02:00;2025-06-19;Totalt i retning Ørnes;1362;100,0;24;24;0;0;100,00;1084;278;129;102;13;34;34;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-19T00:00+02:00;2025-06-20T00:00+02:00;2025-06-19;Totalt;2640;100,0;24;24;0;0;100,00;2114;526;236;195;27;68;68;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-20T00:00+02:00;2025-06-21T00:00+02:00;2025-06-20;1;1250;100,0;24;24;0;0;100,00;1008;242;91;110;16;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-20T00:00+02:00;2025-06-21T00:00+02:00;2025-06-20;2;1717;100,0;24;24;0;0;100,00;1410;307;112;160;15;20;20;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-20T00:00+02:00;2025-06-21T00:00+02:00;2025-06-20;Totalt i retning Bodø;1250;100,0;24;24;0;0;100,00;1008;242;92;109;16;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-20T00:00+02:00;2025-06-21T00:00+02:00;2025-06-20;Totalt i retning Ørnes;1717;100,0;24;24;0;0;100,00;1410;307;111;161;15;20;20;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-20T00:00+02:00;2025-06-21T00:00+02:00;2025-06-20;Totalt;2967;100,0;24;24;0;0;100,00;2418;549;203;270;31;45;45;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-21T00:00+02:00;2025-06-22T00:00+02:00;2025-06-21;1;1019;100,0;24;24;0;1;99,90;895;123;71;46;4;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-21T00:00+02:00;2025-06-22T00:00+02:00;2025-06-21;2;1266;100,0;24;24;0;0;100,00;1057;209;128;71;8;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-21T00:00+02:00;2025-06-22T00:00+02:00;2025-06-21;Totalt i retning Bodø;1016;100,0;24;24;0;1;99,90;892;123;71;46;4;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-21T00:00+02:00;2025-06-22T00:00+02:00;2025-06-21;Totalt i retning Ørnes;1269;100,0;24;24;0;0;100,00;1060;209;128;71;8;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-21T00:00+02:00;2025-06-22T00:00+02:00;2025-06-21;Totalt;2285;100,0;24;24;0;1;99,96;1952;332;199;117;12;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-22T00:00+02:00;2025-06-23T00:00+02:00;2025-06-22;1;1576;100,0;24;24;0;1;99,94;1380;195;69;107;15;4;3;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-22T00:00+02:00;2025-06-23T00:00+02:00;2025-06-22;2;1324;100,0;24;24;0;0;100,00;1138;186;101;68;11;6;6;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-06-22T00:00+02:00;2025-06-23T00:00+02:00;2025-06-22;Totalt i retning Bodø;1574;100,0;24;24;0;1;99,94;1378;195;69;107;15;4;3;1
